date,material,location,ending_inventory,in_transit,production_gr,delivery_gr,order,shipment,delivery_ship,supply_demand,safety_stock
2025-10-09,80784365,C563,0,0,0,0,0,0,0,0,0
2025-10-09,80784365,C816,0,6287,0,0,179,0,0,0,1238
2025-10-09,80784365,C937,0,0,0,0,0,0,0,0,0
2025-10-09,80784365,D191,0,0,0,0,0,0,0,0,0
2025-10-09,80784365,D767,0,0,0,0,4,0,0,0,80
2025-10-09,80784365,E295,0,0,0,0,0,0,0,0,0
2025-10-09,80784365,E467,0,0,0,0,0,0,0,0,0
2025-10-09,80784366,A668,0,0,0,0,709,0,0,0,2262
2025-10-09,80784366,A680,1288,0,0,0,0,0,0,0,0
2025-10-09,80784366,A888,0,0,0,0,412,0,0,0,1273
2025-10-09,80784366,C563,196,0,0,0,0,0,0,0,0
2025-10-09,80784366,C816,2097,0,0,0,46,46,0,0,679
2025-10-09,80784366,C937,0,0,0,0,0,0,0,0,0
2025-10-09,80784366,D191,882,0,0,0,0,0,0,0,0
2025-10-09,80784366,D767,369,0,0,0,17,17,0,0,57
2025-10-09,80784366,E295,320,0,0,0,0,0,0,0,0
2025-10-09,80784366,E467,110,0,0,0,0,0,0,0,0
2025-10-09,8078436601,A668,0,0,0,0,375,0,0,0,2262
2025-10-09,8078436601,A680,1288,0,0,0,0,0,0,0,0
2025-10-09,8078436601,A888,0,0,0,0,412,0,0,0,1273
2025-10-09,8078436601,C563,196,0,0,0,0,0,0,0,0
2025-10-09,8078436601,C816,1742,0,0,0,140,140,0,0,679
2025-10-09,8078436601,C937,0,0,0,0,0,0,0,0,0
2025-10-09,8078436601,D191,882,0,0,0,0,0,0,0,0
2025-10-09,8078436601,D767,360,0,0,0,7,7,0,0,57
2025-10-09,8078436601,E295,320,0,0,0,0,0,0,0,0
2025-10-09,8078436601,E467,110,0,0,0,0,0,0,0,0
2025-10-09,80784368,A668,3736,0,0,0,843,843,0,0,3329
2025-10-09,80784368,A680,2529,0,0,0,0,0,0,0,0
2025-10-09,80784368,A888,0,0,0,0,669,0,0,0,1690
2025-10-09,80784368,C563,194,0,0,0,17,17,0,0,57
2025-10-09,80784368,C816,11120,0,0,0,443,443,0,0,1376
2025-10-09,80784368,C937,0,0,0,0,0,0,0,0,0
2025-10-09,80784368,D191,0,0,0,0,14,0,0,0,70
2025-10-09,80784368,D767,0,232,0,0,5,0,0,0,67
2025-10-09,80784368,E295,0,0,0,0,0,0,0,0,0
2025-10-09,80784368,E467,0,0,0,0,0,0,0,0,0
2025-10-09,80784369,A668,1400,0,0,0,92,92,0,0,724
2025-10-09,80784369,A680,298,0,0,0,0,0,0,0,0
2025-10-09,80784369,A888,0,0,0,0,259,0,0,0,961
2025-10-09,80784369,C563,0,0,0,0,18,0,0,0,75
2025-10-09,80784369,C816,467,0,0,0,37,37,0,0,599
2025-10-09,80784369,C937,0,0,0,0,0,0,0,0,0
2025-10-09,80784369,D191,0,0,0,0,41,0,0,0,225
2025-10-09,80784369,D767,0,676,0,0,221,0,0,0,486
2025-10-09,80784369,E295,0,0,0,0,0,0,0,0,184
2025-10-09,80784369,E467,0,0,0,0,10,0,0,0,43
2025-10-09,8078436901,A668,1939,0,0,0,87,87,0,0,724
2025-10-09,8078436901,A680,298,0,0,0,0,0,0,0,0
2025-10-09,8078436901,A888,0,0,0,0,259,0,0,0,961
2025-10-09,8078436901,C563,0,0,0,0,5,0,0,0,75
2025-10-09,8078436901,C816,1420,0,0,0,0,0,0,0,599
2025-10-09,8078436901,C937,0,0,0,0,0,0,0,0,0
2025-10-09,8078436901,D191,0,0,0,0,0,0,0,0,225
2025-10-09,8078436901,D767,0,118,0,0,144,0,0,0,486
2025-10-09,8078436901,E295,0,0,0,0,38,0,0,0,184
2025-10-09,8078436901,E467,0,0,0,0,2,0,0,0,43
2025-10-09,80784370,A668,2812,0,0,0,774,774,0,0,2527
2025-10-09,80784370,A680,3861,0,0,0,0,0,0,0,0
2025-10-09,80784370,A888,0,0,0,0,413,0,0,0,1211
2025-10-09,80784370,C563,316,0,0,0,10,10,0,0,46
2025-10-09,80784370,C816,5568,0,0,0,46,46,0,0,849
2025-10-09,80784370,C937,0,0,0,0,0,0,0,0,0
2025-10-09,80784370,D191,0,0,0,0,13,0,0,0,107
2025-10-09,80784370,D767,4,112,0,0,10,10,0,0,45
2025-10-09,80784370,E295,0,0,0,0,0,0,0,0,0
2025-10-09,80784370,E467,0,0,0,0,0,0,0,0,0
2025-10-09,80784376,A668,841,0,0,0,181,181,0,0,1161
2025-10-09,80784376,A680,1263,0,0,0,0,0,0,0,0
2025-10-09,80784376,A888,0,0,0,0,359,0,0,0,613
2025-10-09,80784376,C563,262,0,0,0,58,58,0,0,130
2025-10-09,80784376,C816,2790,0,0,0,225,225,0,0,853
2025-10-09,80784376,C937,0,0,0,0,0,0,0,0,0
2025-10-09,80784376,D191,699,0,0,0,42,42,0,0,100
2025-10-09,80784376,D767,0,1736,0,0,110,0,0,0,776
2025-10-09,80784376,E295,497,0,0,0,82,82,0,0,222
2025-10-09,80784376,E467,0,0,0,0,0,0,0,0,0
2025-10-09,80784377,A668,0,0,0,0,307,0,0,0,1091
2025-10-09,80784377,A680,0,0,0,0,0,0,0,0,0
2025-10-09,80784377,A888,0,0,0,0,398,0,0,0,1560
2025-10-09,80784377,C563,0,0,0,0,11,0,0,0,122
2025-10-09,80784377,C816,0,0,0,0,325,0,0,0,1043
2025-10-09,80784377,C937,0,0,0,0,0,0,0,0,0
2025-10-09,80784377,D191,0,0,0,0,41,0,0,0,287
2025-10-09,80784377,D767,0,0,0,0,209,0,0,0,673
2025-10-09,80784377,E295,0,0,0,0,34,0,0,0,323
2025-10-09,80784377,E467,0,0,0,0,0,0,0,0,0
2025-10-09,80784379,A668,0,0,0,0,83,0,0,0,483
2025-10-09,80784379,A672,0,0,0,0,65,0,0,0,213
2025-10-09,80784379,A673,0,0,0,0,117,0,0,0,208
2025-10-09,80784379,A680,0,0,0,0,83,0,0,0,231
2025-10-09,80784379,A715,0,0,0,0,12,0,0,0,54
2025-10-09,80784379,A716,0,0,0,0,9,0,0,0,73
2025-10-09,80784379,A888,0,0,0,0,107,0,0,0,310
2025-10-09,80784379,C563,0,0,0,0,8,0,0,0,72
2025-10-09,80784379,C816,0,0,0,0,133,0,0,0,454
2025-10-09,80784379,C819,0,0,0,0,5,0,0,0,28
2025-10-09,80784379,C937,0,0,0,0,0,0,0,0,0
2025-10-09,80784379,D191,0,0,0,0,7,0,0,0,33
2025-10-09,80784379,D767,0,0,0,0,127,0,0,0,233
2025-10-09,80784379,E295,0,0,0,0,0,0,0,0,0
2025-10-09,80784379,E467,0,0,0,0,0,0,0,0,0
2025-10-09,80786340,A668,0,0,0,0,222,57,0,0,524
2025-10-09,80786340,A680,1548,0,0,0,0,0,0,0,0
2025-10-09,80786340,A888,0,0,0,0,251,0,0,0,472
2025-10-09,80786340,C563,18,0,0,0,29,29,0,0,61
2025-10-09,80786340,C816,1299,0,0,0,169,169,0,0,544
2025-10-09,80786340,C937,0,0,0,0,0,0,0,0,0
2025-10-09,80786340,D191,1004,0,0,0,0,0,0,0,198
2025-10-09,80786340,D767,0,183,0,0,89,0,0,0,455
2025-10-09,80786340,E295,224,0,0,0,0,0,0,0,132
2025-10-09,80786340,E467,112,0,0,0,7,7,0,0,31
2025-10-09,80799645,A668,653,0,0,0,153,153,0,0,768
2025-10-09,80799645,A680,1895,0,0,0,0,0,0,0,0
2025-10-09,80799645,A888,0,0,0,0,197,0,0,0,429
2025-10-09,80799645,C563,41,0,0,0,13,13,0,0,52
2025-10-09,80799645,C816,5564,0,0,0,183,183,0,0,1582
2025-10-09,80799645,C937,0,0,0,0,0,0,0,0,0
2025-10-09,80799645,D191,0,0,0,0,58,49,0,0,183
2025-10-09,80799645,D767,170,141,0,0,0,0,0,0,118
2025-10-09,80799645,E295,0,0,0,0,0,0,0,0,0
2025-10-09,80799645,E467,0,0,0,0,0,0,0,0,0
2025-10-09,80799646,A668,3323,0,0,0,214,214,0,0,913
2025-10-09,80799646,A680,2990,0,0,0,0,0,0,0,0
2025-10-09,80799646,A888,0,0,0,0,382,0,0,0,1167
2025-10-09,80799646,C563,105,0,0,0,0,0,0,0,106
2025-10-09,80799646,C816,2650,0,0,0,453,453,0,0,1730
2025-10-09,80799646,C937,0,0,0,0,0,0,0,0,0
2025-10-09,80799646,D191,0,0,0,0,50,0,0,0,196
2025-10-09,80799646,D767,253,0,0,0,20,20,0,0,141
2025-10-09,80799646,E295,0,0,0,0,0,0,0,0,0
2025-10-09,80799646,E467,0,0,0,0,0,0,0,0,0
2025-10-09,80799647,A668,2761,0,0,0,182,182,0,0,613
2025-10-09,80799647,A680,529,0,0,0,0,0,0,0,0
2025-10-09,80799647,A888,0,0,0,0,326,0,0,0,1093
2025-10-09,80799647,C563,0,0,0,0,18,0,0,0,73
2025-10-09,80799647,C816,1240,0,0,0,169,169,0,0,970
2025-10-09,80799647,C937,0,0,0,0,0,0,0,0,0
2025-10-09,80799647,D191,0,0,0,0,14,0,0,0,100
2025-10-09,80799647,D767,0,0,0,0,9,0,0,0,106
2025-10-09,80799647,E295,0,0,0,0,0,0,0,0,0
2025-10-09,80799647,E467,0,0,0,0,0,0,0,0,0
2025-10-09,8079964701,A668,2463,0,0,0,198,198,0,0,613
2025-10-09,8079964701,A680,529,0,0,0,0,0,0,0,0
2025-10-09,8079964701,A888,0,0,0,0,326,0,0,0,1093
2025-10-09,8079964701,C563,0,0,0,0,16,0,0,0,73
2025-10-09,8079964701,C816,1215,0,0,0,96,96,0,0,970
2025-10-09,8079964701,C937,0,0,0,0,0,0,0,0,0
2025-10-09,8079964701,D191,0,0,0,0,28,0,0,0,100
2025-10-09,8079964701,D767,0,5,0,0,28,0,0,0,106
2025-10-09,8079964701,E295,0,0,0,0,0,0,0,0,0
2025-10-09,8079964701,E467,0,0,0,0,0,0,0,0,0
2025-10-09,80799648,A668,0,0,0,0,190,0,0,0,530
2025-10-09,80799648,A680,0,0,0,0,0,0,0,0,0
2025-10-09,80799648,A888,0,0,0,0,371,0,0,0,1328
2025-10-09,80799648,C563,0,0,0,0,11,0,0,0,72
2025-10-09,80799648,C816,0,0,0,0,36,0,0,0,1106
2025-10-09,80799648,C937,0,0,0,0,0,0,0,0,0
2025-10-09,80799648,D191,0,0,0,0,20,0,0,0,149
2025-10-09,80799648,D767,0,0,0,0,37,0,0,0,141
2025-10-09,80799648,E295,0,0,0,0,0,0,0,0,0
2025-10-09,80799648,E467,0,0,0,0,0,0,0,0,0
2025-10-09,80804077,A668,4096,0,0,0,282,282,0,0,814
2025-10-09,80804077,A680,2510,0,0,0,0,0,0,0,0
2025-10-09,80804077,A888,0,0,0,0,59,0,0,0,85
2025-10-09,80804077,C563,3,0,0,0,0,0,0,0,0
2025-10-09,80804077,C816,7658,0,0,0,120,120,0,0,252
2025-10-09,80804077,C937,0,0,0,0,0,0,0,0,0
2025-10-09,80804077,D191,0,0,0,0,7,0,0,0,16
2025-10-09,80804077,D767,59,0,0,0,5,5,0,0,17
2025-10-09,80804077,E295,0,0,0,0,0,0,0,0,0
2025-10-09,80804077,E467,0,0,0,0,0,0,0,0,0
2025-10-09,8080407701,A668,4090,0,0,0,417,417,0,0,814
2025-10-09,8080407701,A680,2510,0,0,0,0,0,0,0,0
2025-10-09,8080407701,A888,0,0,0,0,59,0,0,0,85
2025-10-09,8080407701,C563,3,0,0,0,0,0,0,0,0
2025-10-09,8080407701,C816,7873,0,0,0,20,20,0,0,252
2025-10-09,8080407701,C937,0,0,0,0,0,0,0,0,0
2025-10-09,8080407701,D191,0,0,0,0,0,0,0,0,16
2025-10-09,8080407701,D767,67,0,0,0,7,7,0,0,17
2025-10-09,8080407701,E295,0,0,0,0,0,0,0,0,0
2025-10-09,8080407701,E467,0,0,0,0,0,0,0,0,0
2025-10-09,80804078,A668,0,0,0,0,551,0,0,0,1716
2025-10-09,80804078,A680,0,0,0,0,0,0,0,0,0
2025-10-09,80804078,A888,0,0,0,0,137,0,0,0,224
2025-10-09,80804078,C563,0,0,0,0,0,0,0,0,0
2025-10-09,80804078,C816,0,0,0,0,203,0,0,0,563
2025-10-09,80804078,C937,0,0,0,0,0,0,0,0,0
2025-10-09,80804078,D191,0,0,0,0,2,0,0,0,33
2025-10-09,80804078,D767,0,0,0,0,23,0,0,0,41
2025-10-09,80804078,E295,0,0,0,0,0,0,0,0,0
2025-10-09,80804078,E467,0,0,0,0,0,0,0,0,0
2025-10-09,80804079,A668,3567,0,0,0,388,388,0,0,1499
2025-10-09,80804079,A680,1120,0,0,0,0,0,0,0,0
2025-10-09,80804079,A888,0,0,0,0,117,0,0,0,141
2025-10-09,80804079,C563,0,0,0,0,0,0,0,0,0
2025-10-09,80804079,C816,3409,0,0,0,243,243,0,0,539
2025-10-09,80804079,C937,0,0,0,0,0,0,0,0,0
2025-10-09,80804079,D191,231,0,0,0,9,9,0,0,30
2025-10-09,80804079,D767,35,52,0,0,8,8,0,0,31
2025-10-09,80804079,E295,0,0,0,0,0,0,0,0,0
2025-10-09,80804079,E467,0,0,0,0,0,0,0,0,0
2025-10-09,80842325,A668,3798,0,0,0,194,194,0,0,1504
2025-10-09,80842325,A680,3267,0,0,0,0,0,0,0,0
2025-10-09,80842325,A888,0,0,0,0,434,0,0,0,1043
2025-10-09,80842325,C563,29,0,0,0,31,31,0,0,45
2025-10-09,80842325,C816,3390,0,0,0,681,681,0,0,577
2025-10-09,80842325,C937,0,0,0,0,0,0,0,0,0
2025-10-09,80842325,D191,0,0,0,0,55,0,0,0,89
2025-10-09,80842325,D767,38,0,0,0,12,12,0,0,94
2025-10-09,80842325,E295,0,0,0,0,0,0,0,0,0
2025-10-09,80842325,E467,0,0,0,0,0,0,0,0,0
2025-10-09,8084232501,A668,4555,0,0,0,144,144,0,0,1504
2025-10-09,8084232501,A680,3267,0,0,0,0,0,0,0,0
2025-10-09,8084232501,A888,0,0,0,0,434,0,0,0,1043
2025-10-09,8084232501,C563,82,0,0,0,12,12,0,0,45
2025-10-09,8084232501,C816,4686,0,0,0,610,610,0,0,577
2025-10-09,8084232501,C937,0,0,0,0,0,0,0,0,0
2025-10-09,8084232501,D191,22,0,0,0,0,0,0,0,89
2025-10-09,8084232501,D767,4,0,0,0,58,58,0,0,94
2025-10-09,8084232501,E295,0,0,0,0,0,0,0,0,0
2025-10-09,8084232501,E467,0,0,0,0,0,0,0,0,0
2025-10-09,80842328,A668,2605,0,0,0,519,519,0,0,2272
2025-10-09,80842328,A680,7836,0,0,0,0,0,0,0,0
2025-10-09,80842328,A888,0,0,0,0,420,0,0,0,221
2025-10-09,80842328,C563,173,0,0,0,3,3,0,0,77
2025-10-09,80842328,C816,10049,0,0,0,0,0,0,0,1479
2025-10-09,80842328,C937,0,0,0,0,0,0,0,0,0
2025-10-09,80842328,D191,207,0,0,0,62,62,0,0,150
2025-10-09,80842328,D767,425,0,0,0,47,47,0,0,179
2025-10-09,80842328,E295,0,0,0,0,0,0,0,0,0
2025-10-09,80842328,E467,0,0,0,0,0,0,0,0,0
2025-10-09,80842331,A668,0,0,0,0,36,0,0,0,850
2025-10-09,80842331,A680,0,0,0,0,0,0,0,0,0
2025-10-09,80842331,A888,0,0,0,0,204,0,0,0,240
2025-10-09,80842331,C563,0,0,0,0,0,0,0,0,0
2025-10-09,80842331,C816,0,0,0,0,217,0,0,0,539
2025-10-09,80842331,C937,0,0,0,0,0,0,0,0,0
2025-10-09,80842331,D191,0,0,0,0,30,0,0,0,53
2025-10-09,80842331,D767,0,0,0,0,12,0,0,0,59
2025-10-09,80842331,E295,0,0,0,0,0,0,0,0,0
2025-10-09,80842331,E467,0,0,0,0,0,0,0,0,0
2025-10-09,80842334,A668,6052,0,0,0,9,9,0,0,862
2025-10-09,80842334,A680,2578,0,0,0,0,0,0,0,0
2025-10-09,80842334,A888,0,0,0,0,260,0,0,0,585
2025-10-09,80842334,C563,0,0,0,0,0,0,0,0,0
2025-10-09,80842334,C816,9279,0,0,0,155,155,0,0,357
2025-10-09,80842334,C937,0,0,0,0,0,0,0,0,0
2025-10-09,80842334,D191,107,0,0,0,0,0,0,0,50
2025-10-09,80842334,D767,52,51,0,0,8,8,0,0,30
2025-10-09,80842334,E295,0,0,0,0,0,0,0,0,0
2025-10-09,80842334,E467,0,0,0,0,0,0,0,0,0
2025-10-09,80842335,A668,0,0,0,0,50,0,0,0,224
2025-10-09,80842335,A680,0,0,0,0,0,0,0,0,0
2025-10-09,80842335,A888,0,0,0,0,73,0,0,0,47
2025-10-09,80842335,C563,0,0,0,0,0,0,0,0,0
2025-10-09,80842335,C816,0,0,0,0,304,0,0,0,345
2025-10-09,80842335,C937,0,0,0,0,0,0,0,0,0
2025-10-09,80842335,D191,0,0,0,0,15,0,0,0,30
2025-10-09,80842335,D767,0,0,0,0,4,0,0,0,21
2025-10-09,80842335,E295,0,0,0,0,0,0,0,0,0
2025-10-09,80842335,E467,0,0,0,0,0,0,0,0,0
2025-10-09,80842336,A668,0,0,0,0,0,0,0,0,96
2025-10-09,80842336,A680,0,0,0,0,0,0,0,0,0
2025-10-09,80842336,A888,0,0,0,0,32,0,0,0,25
2025-10-09,80842336,C563,0,0,0,0,6,0,0,0,27
2025-10-09,80842336,C816,0,0,0,0,56,0,0,0,205
2025-10-09,80842336,C937,0,0,0,0,0,0,0,0,0
2025-10-09,80842336,D191,0,0,0,0,17,0,0,0,91
2025-10-09,80842336,D767,0,0,0,0,12,0,0,0,43
2025-10-09,80842336,E295,0,0,0,0,15,0,0,0,85
2025-10-09,80842336,E467,0,0,0,0,0,0,0,0,0
2025-10-09,80842337,A668,545,0,0,0,9,9,0,0,185
2025-10-09,80842337,A680,265,0,0,0,0,0,0,0,0
2025-10-09,80842337,A888,0,0,0,0,44,0,0,0,66
2025-10-09,80842337,C563,80,0,0,0,14,14,0,0,84
2025-10-09,80842337,C816,578,0,0,0,47,47,0,0,290
2025-10-09,80842337,C937,0,0,0,0,0,0,0,0,0
2025-10-09,80842337,D191,635,0,0,0,17,17,0,0,172
2025-10-09,80842337,D767,196,0,0,0,18,18,0,0,84
2025-10-09,80842337,E295,254,0,0,0,24,24,0,0,171
2025-10-09,80842337,E467,0,0,0,0,0,0,0,0,0
2025-10-09,80842338,A668,554,0,0,0,137,137,0,0,241
2025-10-09,80842338,A680,422,0,0,0,0,0,0,0,0
2025-10-09,80842338,A888,0,0,0,0,69,0,0,0,24
2025-10-09,80842338,C563,0,0,0,0,0,0,0,0,0
2025-10-09,80842338,C816,1876,0,0,0,219,219,0,0,325
2025-10-09,80842338,C937,0,0,0,0,0,0,0,0,0
2025-10-09,80842338,D191,0,0,0,0,16,10,0,0,30
2025-10-09,80842338,D767,50,0,0,0,0,0,0,0,21
2025-10-09,80842338,E295,0,0,0,0,0,0,0,0,0
2025-10-09,80842338,E467,0,0,0,0,0,0,0,0,0
2025-10-09,80842339,A668,471,0,0,0,34,34,0,0,162
2025-10-09,80842339,A680,811,0,0,0,0,0,0,0,0
2025-10-09,80842339,A888,0,0,0,0,57,0,0,0,37
2025-10-09,80842339,C563,0,0,0,0,0,0,0,0,0
2025-10-09,80842339,C816,2327,0,0,0,0,0,0,0,262
2025-10-09,80842339,C937,0,0,0,0,0,0,0,0,0
2025-10-09,80842339,D191,14,0,0,0,3,3,0,0,24
2025-10-09,80842339,D767,37,11,0,0,1,1,0,0,15
2025-10-09,80842339,E295,0,0,0,0,0,0,0,0,0
2025-10-09,80842339,E467,0,0,0,0,0,0,0,0,0
2025-10-09,8084233901,A668,390,0,0,0,104,104,0,0,162
2025-10-09,8084233901,A680,811,0,0,0,0,0,0,0,0
2025-10-09,8084233901,A888,0,0,0,0,57,0,0,0,37
2025-10-09,8084233901,C563,0,0,0,0,0,0,0,0,0
2025-10-09,8084233901,C816,2315,0,0,0,194,194,0,0,262
2025-10-09,8084233901,C937,0,0,0,0,0,0,0,0,0
2025-10-09,8084233901,D191,8,0,0,0,10,10,0,0,24
2025-10-09,8084233901,D767,29,15,0,0,0,0,0,0,15
2025-10-09,8084233901,E295,0,0,0,0,0,0,0,0,0
2025-10-09,8084233901,E467,0,0,0,0,0,0,0,0,0
2025-10-09,80842340,A668,718,0,0,0,59,59,0,0,337
2025-10-09,80842340,A680,912,0,0,0,0,0,0,0,0
2025-10-09,80842340,A888,0,0,0,0,124,0,0,0,115
2025-10-09,80842340,C563,0,0,0,0,0,0,0,0,0
2025-10-09,80842340,C816,6352,0,0,0,0,0,0,0,498
2025-10-09,80842340,C937,0,0,0,0,0,0,0,0,0
2025-10-09,80842340,D191,0,0,0,0,22,0,0,0,49
2025-10-09,80842340,D767,60,1,0,0,5,5,0,0,23
2025-10-09,80842340,E295,0,0,0,0,0,0,0,0,0
2025-10-09,80842340,E467,0,0,0,0,0,0,0,0,0
2025-10-09,80842342,A668,0,0,0,0,7,1,0,0,78
2025-10-09,80842342,A680,24,0,0,0,0,0,0,0,0
2025-10-09,80842342,A888,0,0,0,0,31,0,0,0,67
2025-10-09,80842342,C563,59,0,0,0,7,7,0,0,35
2025-10-09,80842342,C816,384,0,0,0,31,31,0,0,173
2025-10-09,80842342,C937,0,0,0,0,0,0,0,0,0
2025-10-09,80842342,D191,264,0,0,0,29,29,0,0,106
2025-10-09,80842342,D767,94,0,0,0,3,3,0,0,50
2025-10-09,80842342,E295,119,0,0,0,22,22,0,0,100
2025-10-09,80842342,E467,0,0,0,0,0,0,0,0,0
2025-10-09,8084234201,A668,0,0,0,0,22,0,0,0,78
2025-10-09,8084234201,A680,24,0,0,0,0,0,0,0,0
2025-10-09,8084234201,A888,0,0,0,0,31,0,0,0,67
2025-10-09,8084234201,C563,69,0,0,0,7,7,0,0,35
2025-10-09,8084234201,C816,470,0,0,0,10,10,0,0,173
2025-10-09,8084234201,C937,0,0,0,0,0,0,0,0,0
2025-10-09,8084234201,D191,307,0,0,0,26,26,0,0,106
2025-10-09,8084234201,D767,94,0,0,0,9,9,0,0,50
2025-10-09,8084234201,E295,93,0,0,0,11,11,0,0,100
2025-10-09,8084234201,E467,0,0,0,0,0,0,0,0,0
2025-10-09,80843403,A668,3713,0,0,0,99,99,0,0,376
2025-10-09,80843403,A680,1982,0,0,0,0,0,0,0,0
2025-10-09,80843403,A888,0,0,0,0,55,0,0,0,0
2025-10-09,80843403,C563,120,0,0,0,0,0,0,0,0
2025-10-09,80843403,C816,2238,0,0,0,0,0,0,0,1279
2025-10-09,80843403,C937,0,0,0,0,0,0,0,0,0
2025-10-09,80843403,D191,124,0,0,0,0,0,0,0,0
2025-10-09,80843403,D767,119,0,0,0,0,0,0,0,0
2025-10-09,80843403,E295,0,0,0,0,0,0,0,0,0
2025-10-09,80843403,E467,0,0,0,0,0,0,0,0,0
2025-10-09,8084340301,A668,3690,0,0,0,0,0,0,0,376
2025-10-09,8084340301,A680,1982,0,0,0,0,0,0,0,0
2025-10-09,8084340301,A888,0,0,0,0,55,0,0,0,0
2025-10-09,8084340301,C563,120,0,0,0,0,0,0,0,0
2025-10-09,8084340301,C816,2070,0,0,0,3,3,0,0,1279
2025-10-09,8084340301,C937,0,0,0,0,0,0,0,0,0
2025-10-09,8084340301,D191,124,0,0,0,0,0,0,0,0
2025-10-09,8084340301,D767,119,0,0,0,0,0,0,0,0
2025-10-09,8084340301,E295,0,0,0,0,0,0,0,0,0
2025-10-09,8084340301,E467,0,0,0,0,0,0,0,0,0
2025-10-09,80843405,A668,475,0,0,0,240,240,0,0,696
2025-10-09,80843405,A672,0,0,0,0,0,0,0,0,1114
2025-10-09,80843405,A673,0,0,0,0,665,0,0,0,2368
2025-10-09,80843405,A680,377,0,0,0,85,85,0,0,556
2025-10-09,80843405,A715,0,0,0,0,0,0,0,0,0
2025-10-09,80843405,A716,0,0,0,0,0,0,0,0,0
2025-10-09,80843405,A888,0,0,0,0,95,0,0,0,0
2025-10-09,80843405,C563,0,0,0,0,0,0,0,0,0
2025-10-09,80843405,C816,0,0,0,0,79,0,0,0,2229
2025-10-09,80843405,C819,0,0,0,0,0,0,0,0,0
2025-10-09,80843405,C937,0,0,0,0,0,0,0,0,0
2025-10-09,80843405,D191,0,0,0,0,0,0,0,0,0
2025-10-09,80843405,D767,0,0,0,0,0,0,0,0,0
2025-10-09,80843405,E295,0,0,0,0,0,0,0,0,0
2025-10-09,80843405,E467,0,0,0,0,0,0,0,0,0
2025-10-09,80845182,A668,4423,65,0,0,243,243,0,0,796
2025-10-09,80845182,A672,0,9952,0,0,407,0,0,0,887
2025-10-09,80845182,A673,0,12966,0,0,844,0,0,0,981
2025-10-09,80845182,A680,12,6775,0,0,273,273,0,0,530
2025-10-09,80845182,A715,0,0,0,0,100,0,0,0,370
2025-10-09,80845182,A716,0,0,0,0,39,0,0,0,245
2025-10-09,80845182,A888,11506,0,21131,0,275,275,25514,0,701
2025-10-09,80845182,C563,0,0,0,0,0,0,0,0,0
2025-10-09,80845182,C816,2880,732,0,0,254,254,0,0,623
2025-10-09,80845182,C819,0,0,0,0,0,0,0,0,0
2025-10-09,80845182,C937,0,0,0,0,0,0,0,0,0
2025-10-09,80845182,D191,0,0,0,0,0,0,0,0,125
2025-10-09,80845182,D767,423,0,0,0,0,0,0,0,127
2025-10-09,80845182,E295,23,0,0,0,6,6,0,0,16
2025-10-09,80845182,E467,0,0,0,0,0,0,0,0,0
2025-10-09,80845184,A668,1078,0,0,0,119,119,0,0,455
2025-10-09,80845184,A672,0,0,0,0,179,0,0,0,458
2025-10-09,80845184,A673,0,0,0,0,212,0,0,0,470
2025-10-09,80845184,A680,1051,0,0,0,173,173,0,0,285
2025-10-09,80845184,A715,0,0,0,0,27,0,0,0,208
2025-10-09,80845184,A716,0,0,0,0,10,0,0,0,137
2025-10-09,80845184,A888,0,0,0,0,142,0,0,0,356
2025-10-09,80845184,C563,0,0,0,0,0,0,0,0,0
2025-10-09,80845184,C816,2399,0,0,0,35,35,0,0,360
2025-10-09,80845184,C819,0,0,0,0,0,0,0,0,0
2025-10-09,80845184,C937,0,0,0,0,0,0,0,0,0
2025-10-09,80845184,D191,75,0,0,0,19,19,0,0,65
2025-10-09,80845184,D767,181,0,0,0,0,0,0,0,68
2025-10-09,80845184,E295,0,0,0,0,0,0,0,0,0
2025-10-09,80845184,E467,0,0,0,0,0,0,0,0,0
2025-10-09,80845590,A668,0,0,0,0,87,0,0,0,201
2025-10-09,80845590,A680,0,0,0,0,0,0,0,0,0
2025-10-09,80845590,C563,0,0,0,0,0,0,0,0,0
2025-10-09,80845590,C816,30,0,0,0,178,178,0,0,591
2025-10-09,80845590,C937,0,0,0,0,0,0,0,0,0
2025-10-09,80845590,D191,0,0,0,0,0,0,0,0,0
2025-10-09,80845590,D767,0,0,0,0,0,0,0,0,0
2025-10-09,80845590,E295,0,0,0,0,0,0,0,0,0
2025-10-09,80845590,E467,0,0,0,0,0,0,0,0,0
2025-10-09,80845592,A668,512,0,0,0,32,32,0,0,125
2025-10-09,80845592,A680,501,0,0,0,0,0,0,0,0
2025-10-09,80845592,C563,0,0,0,0,0,0,0,0,0
2025-10-09,80845592,C816,219,0,0,0,277,277,0,0,651
2025-10-09,80845592,C937,0,0,0,0,0,0,0,0,0
2025-10-09,80845592,D191,0,0,0,0,0,0,0,0,0
2025-10-09,80845592,D767,0,0,0,0,0,0,0,0,0
2025-10-09,80845592,E295,0,0,0,0,0,0,0,0,0
2025-10-09,80845592,E467,0,0,0,0,0,0,0,0,0
2025-10-09,8084559201,A668,0,0,0,0,0,0,0,0,0
2025-10-09,8084559201,A680,0,0,0,0,0,0,0,0,0
2025-10-09,8084559201,C563,0,0,0,0,0,0,0,0,0
2025-10-09,8084559201,C816,0,0,0,0,0,0,0,0,0
